Customer_ID,Name,Age,Gender,Location,Churn,Recency,Frequency,Monetary,Avg_Basket,R_score,F_score,M_score,RFM_score,Cluster,Segment,Recommandation
2908,Kelly Haynes,34,Male,San Antonio,0,127,22,8930.39,405.93,3,4,4,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2909,William Miller,32,Female,San Antonio,1,453,11,2233.88,203.08,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2910,Casey Wilkins,18,Female,Houston,0,16,15,6445.81,429.72,4,3,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2911,Keith Graham,61,Female,Los Angeles,0,59,28,11975.2,427.69,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2912,Cynthia Green,40,Male,San Jose,0,91,14,5779.87,412.85,3,3,3,9,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2913,Robert Haynes,65,Male,San Diego,0,3,15,7143.42,476.23,5,3,4,12,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2914,Emily Nelson,33,Female,Houston,0,11,24,8281.33,345.06,5,5,4,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2915,Dale Chan,33,Female,Chicago,0,38,13,5731.5199999999995,440.89,4,2,3,9,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2916,Brittney Martin,23,Female,San Jose,0,37,22,8752.71,397.85,4,4,4,12,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2917,Jason Herrera,52,Male,San Diego,1,588,13,2115.12,162.7,1,2,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2918,Christine Parker,49,Female,San Diego,1,427,6,1591.82,265.3,2,1,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2919,Bryan Moore,50,Female,San Antonio,1,673,5,635.0899999999999,127.02,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2920,Samantha Terry,26,Male,Dallas,1,391,12,1955.1100000000001,162.93,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2921,Russell Murphy,52,Male,Dallas,0,1,23,7220.48,313.93,5,4,4,13,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2922,David Kelly,61,Male,San Diego,0,14,27,11990.1,444.08,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2923,Megan Green,47,Female,Jacksonville,1,727,4,596.39,149.1,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2924,Amanda Sullivan MD,31,Female,San Jose,0,148,28,11835.72,422.7,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2925,Danielle Murray,57,Female,Chicago,0,86,23,7006.400000000001,304.63,3,4,3,10,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2926,Brenda Smith,48,Female,Philadelphia,0,7,25,7897.61,315.9,5,5,4,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2927,Vickie Anderson,31,Female,Jacksonville,0,76,21,8090.13,385.24,3,4,4,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2928,Jacqueline Mccoy,43,Female,San Diego,0,40,27,11763.62,435.69,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2929,Lauren Green,54,Male,Los Angeles,0,212,11,3369.08,306.28,3,2,3,8,0,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2930,Alison Brown,53,Female,San Antonio,1,580,7,1465.52,209.36,1,1,2,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2931,Jill Anderson,65,Male,San Diego,0,1,24,10024.54,417.69,5,5,5,15,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2932,Sandra Rivera,49,Male,Austin,0,63,32,11859.52,370.61,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2933,Joel Jackson,38,Female,Phoenix,0,0,20,6818.94,340.95,5,4,3,12,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2934,Samantha Foster,54,Male,San Antonio,0,94,28,10318.9,368.53,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2935,Michael Thompson,21,Male,Phoenix,1,668,4,678.27,169.57,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2936,Cody Ramirez,24,Female,Jacksonville,1,361,1,352.83,352.83,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2937,Amanda Harvey,41,Female,Philadelphia,0,63,22,10975.52,498.89,3,4,5,12,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2938,Edward Jenkins,40,Male,San Jose,0,35,21,9518.789999999999,453.28,4,4,5,13,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2939,Amy Ramirez,36,Female,Philadelphia,1,866,1,62.9,62.9,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2940,Curtis Wilkerson,65,Female,Los Angeles,0,29,22,9291.15,422.32,4,4,4,12,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2941,Lydia Pham,47,Male,Chicago,1,396,12,2557.02,213.08,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2942,Virginia Casey,57,Female,Los Angeles,0,9,30,9755.49,325.18,5,5,5,15,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2943,Joshua Washington,32,Female,Philadelphia,0,48,18,7668.83,426.05,3,3,4,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2944,Kathryn Price,56,Female,Phoenix,1,314,11,1482.83,134.8,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2945,Francis Robinson,41,Female,San Antonio,1,266,13,2477.7,190.59,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2946,Paula Brown,19,Male,Jacksonville,0,7,28,10354.91,369.82,5,5,5,15,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2947,Kendra Wang DVM,65,Male,Houston,1,509,6,1307.28,217.88,2,1,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2948,Ariel Sandoval,24,Male,San Diego,0,12,22,4950.28,225.01,5,4,3,12,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2949,Robert Stark,43,Male,Los Angeles,0,67,18,9371.35,520.63,3,3,4,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2950,Zachary Robinson,23,Female,Phoenix,1,467,3,413.45000000000005,137.82,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2951,Rebecca Kelly,36,Female,Austin,0,85,21,8327.27,396.54,3,4,4,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2952,Sarah Thompson,28,Male,New York,0,58,22,7614.49,346.11,3,4,4,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2953,Renee Wolfe,38,Female,San Diego,1,544,6,805.39,134.23,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2954,Alyssa Haynes,26,Male,San Jose,0,31,20,6773.41,338.67,4,4,3,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2955,Kristy Hart,58,Female,Dallas,1,212,16,2234.39,139.65,3,3,2,8,0,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2956,William Keith,40,Female,Dallas,0,9,12,6271.74,522.64,5,2,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2957,Eric Henry Jr.,46,Female,Philadelphia,1,781,5,631.47,126.29,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2958,Daniel Fox,37,Male,New York,0,22,23,9560.34,415.67,4,4,5,13,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2959,Thomas Harris,26,Female,Phoenix,1,333,4,215.87,53.97,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2960,Mitchell Sellers,62,Female,San Diego,0,114,20,6243.74,312.19,3,4,3,10,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2961,Erica Johnson,45,Female,San Jose,0,25,18,4095.71,227.54,4,3,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2962,Sylvia Schroeder,53,Female,Houston,1,565,8,2011.9499999999998,251.49,1,2,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2963,Shannon Yu,45,Female,Houston,1,541,3,308.14,102.71,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2964,Tom Foster,59,Female,San Antonio,1,402,4,553.47,138.37,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2965,Eric Taylor,45,Male,Dallas,0,13,22,7659.39,348.15,5,4,4,13,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2966,Travis Conner,65,Female,San Antonio,0,53,23,8543.78,371.47,3,4,4,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2967,Marie Thompson,29,Male,Phoenix,1,875,5,496.19,99.24,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2968,Melissa Mcfarland,57,Female,Phoenix,1,568,6,1245.96,207.66,1,1,2,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2969,Courtney Chapman,19,Male,New York,0,17,24,10686.11,445.25,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2970,Eric Barker,24,Female,Phoenix,0,9,25,11158.21,446.33,5,5,5,15,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2971,Nicholas Rush,64,Male,Houston,1,631,6,1805.79,300.96,1,1,2,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2972,Jenna Gamble,49,Male,Philadelphia,0,114,26,11733.09,451.27,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2973,Amanda Guzman,69,Female,Philadelphia,0,53,24,9287.24,386.97,3,5,4,12,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2974,Tracy Walker,20,Female,Los Angeles,1,300,5,487.48,97.5,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2975,Taylor Taylor,67,Female,Los Angeles,0,189,10,4966.85,496.69,3,2,3,8,0,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2976,Cynthia Haas,34,Female,New York,0,8,21,10003.39,476.35,5,4,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2977,Stephen Davis,63,Male,San Antonio,1,831,6,1171.3999999999999,195.23,1,1,2,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2978,Margaret Tanner,20,Male,San Diego,0,0,20,6384.92,319.25,5,4,3,12,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2979,Derek Wright,31,Female,San Antonio,0,91,23,6648.14,289.05,3,4,3,10,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2980,David Rodriguez,28,Male,Jacksonville,1,503,11,1237.56,112.51,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2981,James Oconnor,48,Female,Houston,0,0,28,8824.23,315.15,5,5,4,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2982,Stacey Snyder,60,Male,Los Angeles,1,541,6,1128.83,188.14,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2983,Joshua Garcia,38,Male,Chicago,1,266,13,2518.21,193.71,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2984,Sean Curtis,43,Male,New York,0,1,28,10263.76,366.56,5,5,5,15,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2985,Carla Jones,62,Female,Jacksonville,0,118,19,5045.11,265.53,3,3,3,9,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2986,Elizabeth Flores,23,Male,Chicago,0,2,14,5161.2,368.66,5,3,3,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2987,Angela Jackson,57,Female,Austin,0,37,20,7364.7699999999995,368.24,4,4,4,12,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2988,Nicholas Payne,59,Male,Jacksonville,0,12,17,7390.74,434.75,5,3,4,12,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2989,Anna Wheeler,32,Female,Dallas,0,15,26,10244.02,394.0,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2990,Karen Johnson,46,Male,New York,1,555,6,622.99,103.83,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2991,Carmen Preston,26,Female,New York,0,89,10,2959.75,295.98,3,2,2,7,0,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2992,Brian Harris,53,Female,Dallas,1,195,5,1022.87,204.57,3,1,1,5,0,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2993,Michael Bowen,29,Female,Philadelphia,0,32,21,7160.92,341.0,4,4,4,12,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2994,Deborah Campbell,56,Male,Los Angeles,0,23,21,7320.38,348.59,4,4,4,12,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2995,Anthony Armstrong,36,Female,Dallas,0,1,16,5475.22,342.2,5,3,3,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2996,Brittany Ward,67,Female,Jacksonville,0,72,18,6740.3,374.46,3,3,3,9,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2997,Edward Stanley,57,Female,San Jose,1,895,5,866.4100000000001,173.28,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2998,Christina Johnson,22,Female,Houston,0,41,18,6441.92,357.88,4,3,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2999,Edgar Miller,67,Male,San Jose,1,255,7,1105.17,157.88,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
3000,Elizabeth Sanders,59,Female,Los Angeles,0,36,20,10200.96,510.05,4,4,5,13,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
